name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16858029313049389| 'lambda': 17.45150424651457| 'nu': 0.05235451273954371| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,460.20599999999996,True,1.0,56415.50834,-27744.873110000004,56460.44086,-27789.918939999996,58425.63443,-28795.09528,-1,-1,-1,-1,2004,0.1111111111,0.1904761905,1.0,0.3333333333,0.2272727273,1.0,0.375,0.2,0.5
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0,20,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16505070568443253| 'lambda': 22.218407962430994| 'nu': 0.06665522388729299| 'no_of_leaves': 20| 'no_of_hybrids': 3| 'ratio': 0.15| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,361.61699999999996,True,3.0,113496.38900000001,-56017.23584,113615.4864,-56076.78454,117909.5492,-58295.71352000001,-1,-1,-1,-1,3991,0.0303030303,0.1818181818,0.0,0.2564102564,0.1818181818,0.0,0.2173913043,0.1333333333,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0,20,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16505070568443253| 'lambda': 22.218407962430994| 'nu': 0.06665522388729299| 'no_of_leaves': 20| 'no_of_hybrids': 3| 'ratio': 0.15| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,2605.885,True,3.0,113496.38900000001,-56017.23584,113583.7047,-56060.89366,117909.5492,-58295.71352000001,-1,-1,-1,-1,3991,0.0,0.2272727273,0.0,0.2307692308,0.2272727273,0.0,0.25,0.1333333333,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0,20,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16505070568443253| 'lambda': 22.218407962430994| 'nu': 0.06665522388729299| 'no_of_leaves': 20| 'no_of_hybrids': 3| 'ratio': 0.15| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1377.138,True,3.0,113496.38900000001,-56017.23584,113532.7659,-56035.42427999999,117909.5492,-58295.71352000001,-1,-1,-1,-1,3991,0.0303030303,0.1818181818,0.0,0.2564102564,0.1818181818,0.0,0.2173913043,0.1333333333,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0,20,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16505070568443253| 'lambda': 22.218407962430994| 'nu': 0.06665522388729299| 'no_of_leaves': 20| 'no_of_hybrids': 3| 'ratio': 0.15| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_3_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,8131.524,True,3.0,113496.38900000001,-56017.23584,113530.785,-56034.43382999999,117909.5492,-58295.71352000001,-1,-1,-1,-1,3991,0.0303030303,0.09523809524,0.0,0.02777777778,0.09523809524,0.0,0.09090909091,0.04651162791,0.3448275862
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0,20,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.4573476646962943| 'lambda': 7.553026804369791| 'nu': 0.022659080413109375| 'no_of_leaves': 20| 'no_of_hybrids': 4| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.03333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,4154.238,True,4.0,359041.8869,-178266.0119,359094.7116,-178292.4243,366744.4642,-182218.7092,-1,-1,-1,-1,13907,0.02380952381,0.1818181818,0.8571428571,0.08888888889,0.1818181818,0.7692307692,0.1818181818,0.1304347826,0.4705882353
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0,20,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.4573476646962943| 'lambda': 7.553026804369791| 'nu': 0.022659080413109375| 'no_of_leaves': 20| 'no_of_hybrids': 4| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.03333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,43963.941,True,4.0,359041.8869,-178266.0119,359085.9974,-178288.0671,366744.4642,-182218.7092,-1,-1,-1,-1,13907,0.02380952381,0.3333333333,0.8571428571,0.7464788732,0.36,1.0,0.4074074074,0.2448979592,0.4705882353
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0,20,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.4573476646962943| 'lambda': 7.553026804369791| 'nu': 0.022659080413109375| 'no_of_leaves': 20| 'no_of_hybrids': 4| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.03333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,4433.397,True,4.0,359022.4318,-178256.2844,359044.0052,-178267.07100000003,366744.4642,-182218.7092,-1,-1,-1,-1,13907,0.0,0.04761904762,0.8571428571,0.1111111111,0.04761904762,0.5454545455,0.04761904762,0.08888888889,0.4242424242
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0,20,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.4573476646962943| 'lambda': 7.553026804369791| 'nu': 0.022659080413109375| 'no_of_leaves': 20| 'no_of_hybrids': 4| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.03333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_4_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,26011.946,True,4.0,359022.4318,-178256.2844,359032.6577,-178261.3973,366744.4642,-182218.7092,-1,-1,-1,-1,13907,0.02380952381,0.25,0.8571428571,0.6376811594,0.28,0.6666666667,0.28,0.170212766,0.4242424242
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0,25,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14899386471912185| 'lambda': 16.983209080715653| 'nu': 0.05094962724214696| 'no_of_leaves': 25| 'no_of_hybrids': 1| 'ratio': 0.04| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,26.568,True,1.0,35255.51022,-17249.062869999998,35261.0673,-17251.84141,35932.30188,-17609.09826,-1,-1,-1,-1,1278,0.0,0.04166666667,1.0,0.2727272727,0.2857142857,1.0,0.2857142857,0.1481481481,0.275862069
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0,25,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14899386471912185| 'lambda': 16.983209080715653| 'nu': 0.05094962724214696| 'no_of_leaves': 25| 'no_of_hybrids': 1| 'ratio': 0.04| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,385.93199999999996,True,1.0,35255.51022,-17249.062869999998,35255.94051,-17249.278019999998,35932.30188,-17609.09826,-1,-1,-1,-1,1278,0.07142857143,0.3571428571,1.0,0.4864864865,0.3571428571,1.0,0.3571428571,0.2142857143,0.4848484848
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0,25,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14899386471912185| 'lambda': 16.983209080715653| 'nu': 0.05094962724214696| 'no_of_leaves': 25| 'no_of_hybrids': 1| 'ratio': 0.04| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,31.045,True,1.0,35255.51022,-17249.062869999998,35261.0673,-17251.84141,35932.30188,-17609.09826,-1,-1,-1,-1,1278,0.0,0.04166666667,1.0,0.2727272727,0.2857142857,1.0,0.2857142857,0.1481481481,0.275862069
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0,25,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14899386471912185| 'lambda': 16.983209080715653| 'nu': 0.05094962724214696| 'no_of_leaves': 25| 'no_of_hybrids': 1| 'ratio': 0.04| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_1_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,419.42699999999996,True,1.0,35255.51022,-17249.062869999998,35255.94051,-17249.278019999998,35932.30188,-17609.09826,-1,-1,-1,-1,1278,0.07142857143,0.3571428571,1.0,0.4864864865,0.3571428571,1.0,0.3571428571,0.2142857143,0.4848484848
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0,25,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.6197299295924001| 'lambda': 13.408352314571484| 'nu': 0.040225056943714456| 'no_of_leaves': 25| 'no_of_hybrids': 2| 'ratio': 0.08| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,171.285,True,2.0,96897.88842,-47919.34964,96926.44664,-47933.62875,99546.46762000001,-49289.69094,-1,-1,-1,-1,3480,0.03333333333,0.1538461538,1.0,0.3055555556,0.3333333333,1.0,0.3333333333,0.1785714286,0.4571428571
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0,25,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.6197299295924001| 'lambda': 13.408352314571484| 'nu': 0.040225056943714456| 'no_of_leaves': 25| 'no_of_hybrids': 2| 'ratio': 0.08| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,1517.828,True,2.0,96897.88842,-47919.34964,96902.19552000001,-47921.503189999996,99546.46762000001,-49289.69094,-1,-1,-1,-1,3480,0.0,0.0,1.0,0.03225806452,0.04,1.0,0.04,0.03846153846,0.07142857143
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0,25,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.6197299295924001| 'lambda': 13.408352314571484| 'nu': 0.040225056943714456| 'no_of_leaves': 25| 'no_of_hybrids': 2| 'ratio': 0.08| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,196.487,True,2.0,96897.88842,-47919.34964,96926.44686,-47933.628860000004,99546.46762000001,-49289.69094,-1,-1,-1,-1,3480,0.03333333333,0.1538461538,1.0,0.3055555556,0.3333333333,1.0,0.3333333333,0.1785714286,0.4571428571
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0,25,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.6197299295924001| 'lambda': 13.408352314571484| 'nu': 0.040225056943714456| 'no_of_leaves': 25| 'no_of_hybrids': 2| 'ratio': 0.08| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_2_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,1684.172,True,2.0,96897.88842,-47919.34964,96902.19552000001,-47921.503189999996,99546.46762000001,-49289.69094,-1,-1,-1,-1,3480,0.0,0.0,1.0,0.03225806452,0.04,1.0,0.04,0.03846153846,0.07142857143
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_standard_random_0/0_0,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.11796121042183495| 'lambda': 23.616013606958347| 'nu': 0.07084804082087505| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,2,0.07142857142857142,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,619.871,True,3.0,110992.93800000001,-54690.868220000004,111061.4448,-54725.12161,114554.0014,-56544.63634,-1,-1,-1,-1,3898,0.0,0.1111111111,1.0,0.3111111111,0.1428571429,1.0,0.1428571429,0.07407407407,0.4324324324
